trip_id,driver_id,date,day_of_week,day_of_week_num,week_number,month,is_weekend,stop_order,stop_name,latitude,longitude,visit_time,visit_hour,visit_duration,total_stops,route_distance_km,avg_speed_kmh,driver_efficiency,traffic_category
251,D3,2026-01-26,Monday,0,5,1,0,10,Kolkata_Park_Street_Store,22.5726,88.3639,23:31,23,20,10,2869.79,35,0.95,low
252,D3,2026-01-27,Tuesday,1,5,1,0,1,Hyderabad_Charminar_Store,17.4,78.5387,10:27,10,42,8,0.0,35,0.95,high
252,D3,2026-01-27,Tuesday,1,5,1,0,2,Mumbai_Andheri_Store,19.076,72.8777,05:24,5,16,8,626.18,35,0.95,low
252,D3,2026-01-27,Tuesday,1,5,1,0,3,Mumbai_Bandra_Store,19.106,72.8527,05:48,5,38,8,630.42,35,0.95,low
252,D3,2026-01-27,Tuesday,1,5,1,0,4,Lambha_Branch,22.9467,72.5745,19:24,19,17,8,1058.46,35,0.95,high
252,D3,2026-01-27,Tuesday,1,5,1,0,5,CG_Road_Outlet,23.0322,72.5562,20:14,20,16,8,1068.15,35,0.95,low
252,D3,2026-01-27,Tuesday,1,5,1,0,6,Satellite_Branch,23.0258,72.5099,20:38,20,12,8,1072.94,35,0.95,low
252,D3,2026-01-27,Tuesday,1,5,1,0,7,Nikol_Center,23.0286,72.6387,21:13,21,20,8,1086.13,35,0.95,low
252,D3,2026-01-27,Tuesday,1,5,1,0,8,Naroda_Center,23.0715,72.6536,21:42,21,23,8,1091.14,35,0.95,low
253,D3,2026-01-29,Thursday,3,5,1,0,1,Vastrapur_Shop,23.0351,72.5297,09:10,9,28,9,0.0,35,0.95,high
253,D3,2026-01-29,Thursday,3,5,1,0,2,Prahlad_Nagar_Store,23.0177,72.5108,09:45,9,15,9,2.74,35,0.95,high
253,D3,2026-01-29,Thursday,3,5,1,0,3,Isanpur_Store,22.9754,72.6186,10:31,10,36,9,14.73,35,0.95,high
253,D3,2026-01-29,Thursday,3,5,1,0,4,Narol_Shop,22.9582,72.6205,11:10,11,25,9,16.65,35,0.95,low
253,D3,2026-01-29,Thursday,3,5,1,0,5,Nikol_Center,23.0286,72.6387,11:48,11,43,9,24.7,35,0.95,low
253,D3,2026-01-29,Thursday,3,5,1,0,6,Motera_Shop,23.1014,72.5872,12:51,12,24,9,34.36,35,0.95,medium
253,D3,2026-01-29,Thursday,3,5,1,0,7,Delhi_Karol_Bagh_Store,28.5739,77.174,13:48,13,37,9,796.41,35,0.95,medium
253,D3,2026-01-29,Thursday,3,5,1,0,8,Kanpur_Govind_Nagar_Store,26.4099,80.2969,01:23,1,36,9,1187.25,35,0.95,low
253,D3,2026-01-29,Thursday,3,5,1,0,9,Lucknow_Aliganj_Store,26.8207,80.9742,04:30,4,43,9,1268.62,35,0.95,low
254,D3,2026-01-30,Friday,4,5,1,0,1,Narol_Shop,22.9582,72.6205,08:20,8,43,9,0.0,35,0.95,high
254,D3,2026-01-30,Friday,4,5,1,0,2,Vinzol_Shop,22.9772,72.6575,09:16,9,36,9,4.34,35,0.95,high
254,D3,2026-01-30,Friday,4,5,1,0,3,Nikol_Center,23.0286,72.6387,10:08,10,45,9,10.37,35,0.95,high
254,D3,2026-01-30,Friday,4,5,1,0,4,Jamalpur_Store,23.022,72.59,11:08,11,30,9,15.41,35,0.95,low
254,D3,2026-01-30,Friday,4,5,1,0,5,Navrangpura_Store,23.0395,72.5603,11:45,11,10,9,19.01,35,0.95,low
254,D3,2026-01-30,Friday,4,5,1,0,6,Bodakdev_Center,23.0487,72.5155,12:03,12,43,9,23.71,35,0.95,medium
254,D3,2026-01-30,Friday,4,5,1,0,7,Satellite_Branch,23.0258,72.5099,12:52,12,19,9,26.32,35,0.95,medium
254,D3,2026-01-30,Friday,4,5,1,0,8,Surat_Ring_Road_Store,21.2152,72.8641,20:26,20,38,9,230.93,35,0.95,low
254,D3,2026-01-30,Friday,4,5,1,0,9,Lucknow_Indira_Nagar_Store,26.8917,80.9792,03:33,3,44,9,1268.39,35,0.95,low
255,D3,2026-02-02,Monday,0,6,2,0,1,Motera_Shop,23.1014,72.5872,08:00,8,11,10,0.0,35,0.95,high
255,D3,2026-02-02,Monday,0,6,2,0,2,Khadia_Outlet,23.0279,72.5952,08:35,8,44,10,8.21,35,0.95,high
255,D3,2026-02-02,Monday,0,6,2,0,3,Amraiwadi_Shop,23.0257,72.6216,09:27,9,25,10,10.93,35,0.95,high
255,D3,2026-02-02,Monday,0,6,2,0,4,Maninagar_Outlet,22.9993,72.601,10:03,10,29,10,14.54,35,0.95,high
255,D3,2026-02-02,Monday,0,6,2,0,5,Odhav_Outlet,22.9979,72.646,10:45,10,42,10,19.15,35,0.95,high
255,D3,2026-02-02,Monday,0,6,2,0,6,Vatva_Store,22.9641,72.6385,11:33,11,13,10,22.99,35,0.95,low
255,D3,2026-02-02,Monday,0,6,2,0,7,Satellite_Branch,23.0258,72.5099,12:13,12,26,10,37.83,35,0.95,medium
255,D3,2026-02-02,Monday,0,6,2,0,8,Shilaj_Store,23.0603,72.4871,12:49,12,32,10,42.32,35,0.95,medium
255,D3,2026-02-02,Monday,0,6,2,0,9,Lucknow_Aliganj_Store,26.8207,80.9742,19:56,19,17,10,994.38,35,0.95,high
255,D3,2026-02-02,Monday,0,6,2,0,10,Chandigarh_Sector_17_Store,30.7333,76.7794,13:06,13,10,10,1591.27,35,0.95,medium
256,D3,2026-02-03,Tuesday,1,6,2,0,1,Jaipur_Mansarovar_Store,26.9424,75.7623,10:13,10,36,10,0.0,35,0.95,high
256,D3,2026-02-03,Tuesday,1,6,2,0,2,Jaipur_Bani_Park_Store,26.9274,75.8393,11:08,11,13,10,7.81,35,0.95,low
256,D3,2026-02-03,Tuesday,1,6,2,0,3,Naroda_Center,23.0715,72.6536,02:25,2,18,10,543.38,35,0.95,low
256,D3,2026-02-03,Tuesday,1,6,2,0,4,Gomtipur_Center,23.0415,72.6397,02:49,2,38,10,547.01,35,0.95,low
256,D3,2026-02-03,Tuesday,1,6,2,0,5,Rakhial_Branch,23.0494,72.6266,03:30,3,43,10,548.61,35,0.95,low
256,D3,2026-02-03,Tuesday,1,6,2,0,6,Khadia_Outlet,23.0279,72.5952,04:19,4,45,10,552.62,35,0.95,low
256,D3,2026-02-03,Tuesday,1,6,2,0,7,Odhav_Outlet,22.9979,72.646,05:15,5,35,10,558.79,35,0.95,low
256,D3,2026-02-03,Tuesday,1,6,2,0,8,Vastral_Outlet,23.0189,72.6607,05:55,5,41,10,561.57,35,0.95,low
256,D3,2026-02-03,Tuesday,1,6,2,0,9,Ghatlodia_Branch,23.0796,72.5611,06:58,6,38,10,573.79,35,0.95,low
256,D3,2026-02-03,Tuesday,1,6,2,0,10,Guwahati_Beltola_Store,26.1895,91.7692,18:01,18,41,10,2543.85,35,0.95,high
257,D3,2026-02-04,Wednesday,2,6,2,0,1,Mumbai_Bandra_Store,19.106,72.8527,09:18,9,28,10,0.0,35,0.95,high
257,D3,2026-02-04,Wednesday,2,6,2,0,2,Narol_Shop,22.9582,72.6205,03:07,3,19,10,429.02,35,0.95,low
257,D3,2026-02-04,Wednesday,2,6,2,0,3,Isanpur_Store,22.9754,72.6186,03:29,3,29,10,430.94,35,0.95,low
257,D3,2026-02-04,Wednesday,2,6,2,0,4,Amraiwadi_Shop,23.0257,72.6216,04:09,4,29,10,436.55,35,0.95,low
257,D3,2026-02-04,Wednesday,2,6,2,0,5,Nikol_Center,23.0286,72.6387,04:41,4,11,10,438.33,35,0.95,low
257,D3,2026-02-04,Wednesday,2,6,2,0,6,Khadia_Outlet,23.0279,72.5952,05:00,5,19,10,442.78,35,0.95,low
257,D3,2026-02-04,Wednesday,2,6,2,0,7,Bodakdev_Center,23.0487,72.5155,05:34,5,36,10,451.25,35,0.95,low
257,D3,2026-02-04,Wednesday,2,6,2,0,8,Prahlad_Nagar_Store,23.0177,72.5108,06:15,6,29,10,454.74,35,0.95,low
257,D3,2026-02-04,Wednesday,2,6,2,0,9,Visakhapatnam_Beach_Road_Store,17.6468,83.1835,21:37,21,23,10,1716.99,35,0.95,low
257,D3,2026-02-04,Wednesday,2,6,2,0,10,Visakhapatnam_Dwaraka_Nagar_Store,17.6868,83.2185,22:09,22,41,10,1722.78,35,0.95,low
258,D3,2026-02-05,Thursday,3,6,2,0,1,Vastrapur_Shop,23.0351,72.5297,10:26,10,18,7,0.0,35,0.95,high
258,D3,2026-02-05,Thursday,3,6,2,0,2,Satellite_Branch,23.0258,72.5099,10:50,10,42,7,2.27,35,0.95,high
258,D3,2026-02-05,Thursday,3,6,2,0,3,Ghuma_Shop,23.0152,72.478,11:38,11,38,7,5.75,35,0.95,low
258,D3,2026-02-05,Thursday,3,6,2,0,4,Odhav_Outlet,22.9979,72.646,12:53,12,19,7,23.05,35,0.95,medium
258,D3,2026-02-05,Thursday,3,6,2,0,5,Vastral_Outlet,23.0189,72.6607,13:18,13,30,7,25.83,35,0.95,medium
258,D3,2026-02-05,Thursday,3,6,2,0,6,Indore_Scheme_78_Store,22.7346,75.9097,00:29,0,36,7,360.17,35,0.95,low
258,D3,2026-02-05,Thursday,3,6,2,0,7,Kochi_Vyttila_Store,9.8912,76.2323,16:58,16,35,7,1788.71,35,0.95,low
259,D3,2026-02-09,Monday,0,7,2,0,1,Narol_Shop,22.9582,72.6205,09:16,9,11,9,0.0,35,0.95,high
259,D3,2026-02-09,Monday,0,7,2,0,2,Vastral_Outlet,23.0189,72.6607,09:46,9,44,9,7.91,35,0.95,high
259,D3,2026-02-09,Monday,0,7,2,0,3,Gomtipur_Center,23.0415,72.6397,10:38,10,11,9,11.21,35,0.95,high
259,D3,2026-02-09,Monday,0,7,2,0,4,Guwahati_Beltola_Store,26.1895,91.7692,23:32,23,23,9,1974.5,35,0.95,low
259,D3,2026-02-09,Monday,0,7,2,0,5,CG_Road_Outlet,23.0322,72.5562,05:23,5,38,9,3946.32,35,0.95,low
259,D3,2026-02-09,Monday,0,7,2,0,6,Satellite_Branch,23.0258,72.5099,06:08,6,44,9,3951.11,35,0.95,low
259,D3,2026-02-09,Monday,0,7,2,0,7,Chandkheda_Store,23.1146,72.5877,07:14,7,35,9,3963.8,35,0.95,low
259,D3,2026-02-09,Monday,0,7,2,0,8,Bengaluru_Koramangala_Store,13.0016,77.5696,19:55,19,41,9,5205.15,35,0.95,high
259,D3,2026-02-09,Monday,0,7,2,0,9,Ellisbridge_Shop,23.024,72.568,10:23,10,11,9,6438.33,35,0.95,high
260,D3,2026-02-10,Tuesday,1,7,2,0,1,Nagpur_Mahal_Store,21.1198,79.1162,08:09,8,36,9,0.0,35,0.95,high
260,D3,2026-02-10,Tuesday,1,7,2,0,2,Pune_Koregaon_Park_Store,18.5204,73.8567,14:25,14,13,9,621.41,35,0.95,low
260,D3,2026-02-10,Tuesday,1,7,2,0,3,Aslali_Outlet,22.9296,72.6364,05:26,5,30,9,1127.84,35,0.95,low
260,D3,2026-02-10,Tuesday,1,7,2,0,4,Lambha_Branch,22.9467,72.5745,06:07,6,13,9,1134.46,35,0.95,low
260,D3,2026-02-10,Tuesday,1,7,2,0,5,Jamalpur_Store,23.022,72.59,06:34,6,16,9,1142.98,35,0.95,low
260,D3,2026-02-10,Tuesday,1,7,2,0,6,Navrangpura_Store,23.0395,72.5603,06:56,6,36,9,1146.59,35,0.95,low
260,D3,2026-02-10,Tuesday,1,7,2,0,7,Prahlad_Nagar_Store,23.0177,72.5108,07:42,7,26,9,1152.2,35,0.95,low
260,D3,2026-02-10,Tuesday,1,7,2,0,8,Nikol_Center,23.0286,72.6387,08:43,8,17,9,1165.35,35,0.95,high
260,D3,2026-02-10,Tuesday,1,7,2,0,9,Naroda_Center,23.0715,72.6536,09:12,9,25,9,1170.36,35,0.95,high
261,D3,2026-02-11,Wednesday,2,7,2,0,1,Nikol_Center,23.0286,72.6387,08:08,8,45,8,0.0,35,0.95,high
261,D3,2026-02-11,Wednesday,2,7,2,0,2,Isanpur_Store,22.9754,72.6186,09:12,9,16,8,6.26,35,0.95,high
261,D3,2026-02-11,Wednesday,2,7,2,0,3,Vatva_Store,22.9641,72.6385,09:34,9,45,8,8.66,35,0.95,high
261,D3,2026-02-11,Wednesday,2,7,2,0,4,Vejalpur_Branch,22.9939,72.5502,10:46,10,18,8,18.28,35,0.95,high
261,D3,2026-02-11,Wednesday,2,7,2,0,5,Vastrapur_Shop,23.0351,72.5297,11:13,11,36,8,23.32,35,0.95,low
261,D3,2026-02-11,Wednesday,2,7,2,0,6,Chandkheda_Store,23.1146,72.5877,12:07,12,42,8,33.97,35,0.95,medium
261,D3,2026-02-11,Wednesday,2,7,2,0,7,Surat_Katargam_Store,21.1302,72.7961,20:02,20,19,8,255.67,35,0.95,low
261,D3,2026-02-11,Wednesday,2,7,2,0,8,Patna_Danapur_Store,25.6091,85.1896,10:11,10,20,8,1614.38,35,0.95,high
262,D3,2026-02-13,Friday,4,7,2,0,1,Jaipur_Vaishali_Nagar_Store,26.9574,75.8203,10:09,10,12,8,0.0,35,0.95,high
262,D3,2026-02-13,Friday,4,7,2,0,2,Vastral_Outlet,23.0189,72.6607,09:00,9,44,8,541.41,35,0.95,high
262,D3,2026-02-13,Friday,4,7,2,0,3,Narol_Shop,22.9582,72.6205,10:06,10,29,8,549.32,35,0.95,high
262,D3,2026-02-13,Friday,4,7,2,0,4,CG_Road_Outlet,23.0322,72.5562,11:01,11,17,8,559.86,35,0.95,low
262,D3,2026-02-13,Friday,4,7,2,0,5,Lambha_Branch,22.9467,72.5745,11:35,11,45,8,569.55,35,0.95,low
262,D3,2026-02-13,Friday,4,7,2,0,6,Navrangpura_Store,23.0395,72.5603,12:44,12,37,8,579.97,35,0.95,medium
262,D3,2026-02-13,Friday,4,7,2,0,7,Bengaluru_Koramangala_Store,13.0016,77.5696,05:39,5,42,8,1815.05,35,0.95,low
262,D3,2026-02-13,Friday,4,7,2,0,8,Patna_Danapur_Store,25.6091,85.1896,08:39,8,30,8,3427.84,35,0.95,high
263,D3,2026-02-16,Monday,0,8,2,0,1,Lucknow_Aminabad_Store,26.8067,80.9112,09:17,9,41,9,0.0,35,0.95,high
263,D3,2026-02-16,Monday,0,8,2,0,2,Patna_Bailey_Road_Store,25.5541,85.1026,07:26,7,44,9,440.8,35,0.95,low
263,D3,2026-02-16,Monday,0,8,2,0,3,Hyderabad_Banjara_Hills_Store,17.385,78.4867,06:42,6,14,9,1577.72,35,0.95,low
263,D3,2026-02-16,Monday,0,8,2,0,4,Narol_Shop,22.9582,72.6205,08:00,8,38,9,2448.62,35,0.95,high
263,D3,2026-02-16,Monday,0,8,2,0,5,Amraiwadi_Shop,23.0257,72.6216,09:00,9,32,9,2456.13,35,0.95,high
263,D3,2026-02-16,Monday,0,8,2,0,6,Khadia_Outlet,23.0279,72.5952,09:40,9,34,9,2458.84,35,0.95,high
263,D3,2026-02-16,Monday,0,8,2,0,7,Ghatlodia_Branch,23.0796,72.5611,10:34,10,32,9,2465.57,35,0.95,high
263,D3,2026-02-16,Monday,0,8,2,0,8,Chandkheda_Store,23.1146,72.5877,11:14,11,10,9,2470.31,35,0.95,low
263,D3,2026-02-16,Monday,0,8,2,0,9,Naroda_Center,23.0715,72.6536,11:37,11,33,9,2478.59,35,0.95,low
264,D3,2026-02-17,Tuesday,1,8,2,0,1,Narol_Shop,22.9582,72.6205,09:28,9,23,8,0.0,35,0.95,high
264,D3,2026-02-17,Tuesday,1,8,2,0,2,Aslali_Outlet,22.9296,72.6364,09:59,9,35,8,3.57,35,0.95,high
264,D3,2026-02-17,Tuesday,1,8,2,0,3,Jamalpur_Store,23.022,72.59,11:02,11,27,8,14.89,35,0.95,low
264,D3,2026-02-17,Tuesday,1,8,2,0,4,Navrangpura_Store,23.0395,72.5603,11:35,11,41,8,18.5,35,0.95,low
264,D3,2026-02-17,Tuesday,1,8,2,0,5,Ghatlodia_Branch,23.0796,72.5611,12:25,12,22,8,22.96,35,0.95,medium
264,D3,2026-02-17,Tuesday,1,8,2,0,6,Chandkheda_Store,23.1146,72.5877,12:57,12,21,8,27.71,35,0.95,medium
264,D3,2026-02-17,Tuesday,1,8,2,0,7,Kanpur_Civil_Lines_Store,26.4239,80.3599,16:51,16,18,8,894.17,35,0.95,low
264,D3,2026-02-17,Tuesday,1,8,2,0,8,Chennai_Velachery_Store,13.0567,80.2987,00:42,0,18,8,2380.55,35,0.95,low
265,D3,2026-02-18,Wednesday,2,8,2,0,1,Maninagar_Outlet,22.9993,72.601,10:16,10,39,9,0.0,35,0.95,high
265,D3,2026-02-18,Wednesday,2,8,2,0,2,Nikol_Center,23.0286,72.6387,11:08,11,43,9,5.05,35,0.95,low
265,D3,2026-02-18,Wednesday,2,8,2,0,3,Rakhial_Branch,23.0494,72.6266,11:56,11,24,9,7.67,35,0.95,low
265,D3,2026-02-18,Wednesday,2,8,2,0,4,Navrangpura_Store,23.0395,72.5603,12:33,12,36,9,14.55,35,0.95,medium
265,D3,2026-02-18,Wednesday,2,8,2,0,5,Ghatlodia_Branch,23.0796,72.5611,13:18,13,30,9,19.01,35,0.95,medium
265,D3,2026-02-18,Wednesday,2,8,2,0,6,Chandkheda_Store,23.1146,72.5877,13:57,13,22,9,23.75,35,0.95,medium
265,D3,2026-02-18,Wednesday,2,8,2,0,7,Visakhapatnam_Akkayyapalem_Store,17.7018,83.2705,01:16,1,11,9,1288.66,35,0.95,low
265,D3,2026-02-18,Wednesday,2,8,2,0,8,Kolkata_Dum_Dum_Store,22.5876,88.4159,01:25,1,24,9,2052.46,35,0.95,low
265,D3,2026-02-18,Wednesday,2,8,2,0,9,Guwahati_Paltan_Bazaar_Store,26.1445,91.7362,18:04,18,37,9,2571.57,35,0.95,high
266,D3,2026-02-19,Thursday,3,8,2,0,1,Surat_Varachha_Store,21.1442,72.8591,08:03,8,40,7,0.0,35,0.95,high
266,D3,2026-02-19,Thursday,3,8,2,0,2,Dholka_Store,22.7186,72.4683,16:23,16,31,7,179.65,35,0.95,low
266,D3,2026-02-19,Thursday,3,8,2,0,3,Jodhpur_Shop,23.0137,72.5212,17:55,17,31,7,212.9,35,0.95,high
266,D3,2026-02-19,Thursday,3,8,2,0,4,Prahlad_Nagar_Store,23.0177,72.5108,18:29,18,25,7,214.06,35,0.95,high
266,D3,2026-02-19,Thursday,3,8,2,0,5,Ghatlodia_Branch,23.0796,72.5611,19:23,19,38,7,222.65,35,0.95,high
266,D3,2026-02-19,Thursday,3,8,2,0,6,Naroda_Center,23.0715,72.6536,20:19,20,38,7,232.16,35,0.95,low
266,D3,2026-02-19,Thursday,3,8,2,0,7,Maninagar_Outlet,22.9993,72.601,21:13,21,15,7,241.82,35,0.95,low
267,D3,2026-02-20,Friday,4,8,2,0,1,Jodhpur_Shop,23.0137,72.5212,10:01,10,45,7,0.0,35,0.95,high
267,D3,2026-02-20,Friday,4,8,2,0,2,Vejalpur_Branch,22.9939,72.5502,10:55,10,34,7,3.7,35,0.95,high
267,D3,2026-02-20,Friday,4,8,2,0,3,CG_Road_Outlet,23.0322,72.5562,11:36,11,36,7,8.0,35,0.95,low
267,D3,2026-02-20,Friday,4,8,2,0,4,Khadia_Outlet,23.0279,72.5952,12:20,12,10,7,12.02,35,0.95,medium
267,D3,2026-02-20,Friday,4,8,2,0,5,Naroda_Center,23.0715,72.6536,12:45,12,39,7,19.71,35,0.95,medium
267,D3,2026-02-20,Friday,4,8,2,0,6,Vatva_Store,22.9641,72.6385,13:50,13,16,7,31.75,35,0.95,medium
267,D3,2026-02-20,Friday,4,8,2,0,7,Mumbai_Powai_Store,19.121,72.9107,01:57,1,11,7,460.02,35,0.95,low
268,D3,2026-02-24,Tuesday,1,9,2,0,1,Naroda_Center,23.0715,72.6536,08:01,8,18,10,0.0,35,0.95,high
268,D3,2026-02-24,Tuesday,1,9,2,0,2,Rakhial_Branch,23.0494,72.6266,08:28,8,37,10,3.7,35,0.95,high
268,D3,2026-02-24,Tuesday,1,9,2,0,3,Bapunagar_Store,23.0441,72.6204,09:08,9,32,10,4.56,35,0.95,high
268,D3,2026-02-24,Tuesday,1,9,2,0,4,Nikol_Center,23.0286,72.6387,09:46,9,44,10,7.11,35,0.95,high
268,D3,2026-02-24,Tuesday,1,9,2,0,5,Maninagar_Outlet,22.9993,72.601,10:45,10,19,10,12.16,35,0.95,high
268,D3,2026-02-24,Tuesday,1,9,2,0,6,Navrangpura_Store,23.0395,72.5603,11:14,11,31,10,18.27,35,0.95,low
268,D3,2026-02-24,Tuesday,1,9,2,0,7,Vastrapur_Shop,23.0351,72.5297,11:51,11,10,10,21.44,35,0.95,low
268,D3,2026-02-24,Tuesday,1,9,2,0,8,Ambli_Center,23.0437,72.4828,12:11,12,19,10,26.33,35,0.95,medium
268,D3,2026-02-24,Tuesday,1,9,2,0,9,Chennai_Velachery_Store,13.0567,80.2987,08:25,8,42,10,1409.67,35,0.95,high
268,D3,2026-02-24,Tuesday,1,9,2,0,10,Guwahati_Beltola_Store,26.1895,91.7692,06:21,6,45,10,3298.19,35,0.95,low
269,D3,2026-02-26,Thursday,3,9,2,0,1,Lambha_Branch,22.9467,72.5745,10:30,10,31,7,0.0,35,0.95,high
269,D3,2026-02-26,Thursday,3,9,2,0,2,Maninagar_Outlet,22.9993,72.601,11:12,11,36,7,6.45,35,0.95,low
269,D3,2026-02-26,Thursday,3,9,2,0,3,Amraiwadi_Shop,23.0257,72.6216,11:54,11,16,7,10.06,35,0.95,low
269,D3,2026-02-26,Thursday,3,9,2,0,4,Odhav_Outlet,22.9979,72.646,12:18,12,12,7,14.04,35,0.95,medium
269,D3,2026-02-26,Thursday,3,9,2,0,5,Ambli_Center,23.0437,72.4828,13:06,13,10,7,31.5,35,0.95,medium
269,D3,2026-02-26,Thursday,3,9,2,0,6,Lucknow_Aminabad_Store,26.8067,80.9112,22:29,22,24,7,978.47,35,0.95,low
269,D3,2026-02-26,Thursday,3,9,2,0,7,Chennai_Guindy_Store,13.0427,80.2357,18:22,18,23,7,2510.57,35,0.95,high
270,D3,2026-02-27,Friday,4,9,2,0,1,Jamalpur_Store,23.022,72.59,09:06,9,33,8,0.0,35,0.95,high
270,D3,2026-02-27,Friday,4,9,2,0,2,Mirzapur_Shop,23.035,72.59,09:42,9,11,8,1.45,35,0.95,high
270,D3,2026-02-27,Friday,4,9,2,0,3,Maninagar_Outlet,22.9993,72.601,10:03,10,28,8,5.57,35,0.95,high
270,D3,2026-02-27,Friday,4,9,2,0,4,Isanpur_Store,22.9754,72.6186,10:40,10,26,8,8.78,35,0.95,high
270,D3,2026-02-27,Friday,4,9,2,0,5,Vatva_Store,22.9641,72.6385,11:10,11,31,8,11.18,35,0.95,low
270,D3,2026-02-27,Friday,4,9,2,0,6,Naroda_Center,23.0715,72.6536,12:03,12,25,8,23.22,35,0.95,medium
270,D3,2026-02-27,Friday,4,9,2,0,7,Indore_Palasia_Store,22.7496,75.8327,23:06,23,11,8,350.79,35,0.95,low
270,D3,2026-02-27,Friday,4,9,2,0,8,Chennai_T_Nagar_Store,13.0827,80.2707,06:37,6,26,8,1523.48,35,0.95,low
271,D3,2026-03-02,Monday,0,10,3,0,1,Lucknow_Indira_Nagar_Store,26.8917,80.9792,10:28,10,37,7,0.0,35,0.95,high
271,D3,2026-03-02,Monday,0,10,3,0,2,Gomtipur_Center,23.0415,72.6397,16:03,16,14,7,943.04,35,0.95,low
271,D3,2026-03-02,Monday,0,10,3,0,3,Navrangpura_Store,23.0395,72.5603,16:30,16,18,7,951.17,35,0.95,low
271,D3,2026-03-02,Monday,0,10,3,0,4,Bodakdev_Center,23.0487,72.5155,16:57,16,22,7,955.87,35,0.95,low
271,D3,2026-03-02,Monday,0,10,3,0,5,Vatva_Store,22.9641,72.6385,18:06,18,33,7,971.58,35,0.95,high
271,D3,2026-03-02,Monday,0,10,3,0,6,Mandal_Outlet,23.2439,72.3021,20:51,20,37,7,1017.97,35,0.95,low
271,D3,2026-03-02,Monday,0,10,3,0,7,Hyderabad_Banjara_Hills_Store,17.385,78.4867,02:09,2,25,7,1934.37,35,0.95,low
272,D3,2026-03-03,Tuesday,1,10,3,0,1,Delhi_Dwarka_Store,28.6589,77.242,08:25,8,40,7,0.0,35,0.95,high
272,D3,2026-03-03,Tuesday,1,10,3,0,2,Jaipur_Tonk_Road_Store,26.8724,75.7523,21:11,21,14,7,246.87,35,0.95,low
272,D3,2026-03-03,Tuesday,1,10,3,0,3,Lucknow_Hazratganj_Store,26.8467,80.9462,11:09,11,34,7,762.07,35,0.95,low
272,D3,2026-03-03,Tuesday,1,10,3,0,4,Vastral_Outlet,23.0189,72.6607,15:51,15,42,7,1699.34,35,0.95,low
272,D3,2026-03-03,Tuesday,1,10,3,0,5,Rakhial_Branch,23.0494,72.6266,16:41,16,43,7,1704.21,35,0.95,low
272,D3,2026-03-03,Tuesday,1,10,3,0,6,Bapunagar_Store,23.0441,72.6204,17:27,17,30,7,1705.07,35,0.95,high
272,D3,2026-03-03,Tuesday,1,10,3,0,7,Maninagar_Outlet,22.9993,72.601,18:14,18,43,7,1710.43,35,0.95,high
273,D3,2026-03-04,Wednesday,2,10,3,0,1,Chennai_Guindy_Store,13.0427,80.2357,09:08,9,45,10,0.0,35,0.95,high
273,D3,2026-03-04,Wednesday,2,10,3,0,2,Hyderabad_Banjara_Hills_Store,17.385,78.4867,07:06,7,15,10,518.01,35,0.95,low
273,D3,2026-03-04,Wednesday,2,10,3,0,3,Hyderabad_Gachibowli_Store,17.43,78.5197,07:31,7,43,10,524.12,35,0.95,low
273,D3,2026-03-04,Wednesday,2,10,3,0,4,Vatva_Store,22.9641,72.6385,22:29,22,12,10,1392.97,35,0.95,low
273,D3,2026-03-04,Wednesday,2,10,3,0,5,Isanpur_Store,22.9754,72.6186,22:45,22,31,10,1395.36,35,0.95,low
273,D3,2026-03-04,Wednesday,2,10,3,0,6,Jamalpur_Store,23.022,72.59,23:26,23,39,10,1401.32,35,0.95,low
273,D3,2026-03-04,Wednesday,2,10,3,0,7,Khadia_Outlet,23.0279,72.5952,00:06,0,33,10,1402.16,35,0.95,low
273,D3,2026-03-04,Wednesday,2,10,3,0,8,Rakhial_Branch,23.0494,72.6266,00:46,0,30,10,1406.17,35,0.95,low
273,D3,2026-03-04,Wednesday,2,10,3,0,9,CG_Road_Outlet,23.0322,72.5562,01:29,1,11,10,1413.62,35,0.95,low
273,D3,2026-03-04,Wednesday,2,10,3,0,10,Chandkheda_Store,23.1146,72.5877,01:55,1,24,10,1423.33,35,0.95,low
274,D3,2026-03-05,Thursday,3,10,3,0,1,Satellite_Branch,23.0258,72.5099,10:10,10,26,9,0.0,35,0.95,high
274,D3,2026-03-05,Thursday,3,10,3,0,2,Khadia_Outlet,23.0279,72.5952,10:58,10,27,9,8.73,35,0.95,high
274,D3,2026-03-05,Thursday,3,10,3,0,3,Amraiwadi_Shop,23.0257,72.6216,11:30,11,18,9,11.45,35,0.95,low
274,D3,2026-03-05,Thursday,3,10,3,0,4,Nikol_Center,23.0286,72.6387,11:51,11,44,9,13.22,35,0.95,low
274,D3,2026-03-05,Thursday,3,10,3,0,5,Odhav_Outlet,22.9979,72.646,12:43,12,10,9,16.72,35,0.95,medium
274,D3,2026-03-05,Thursday,3,10,3,0,6,Motera_Shop,23.1014,72.5872,13:21,13,28,9,29.71,35,0.95,medium
274,D3,2026-03-05,Thursday,3,10,3,0,7,Sanand_Branch,22.9926,72.375,14:42,14,35,9,54.56,35,0.95,low
274,D3,2026-03-05,Thursday,3,10,3,0,8,Chandigarh_Sector_35_Store,30.7073,76.8074,21:17,21,10,9,1018.25,35,0.95,low
274,D3,2026-03-05,Thursday,3,10,3,0,9,Visakhapatnam_Dwaraka_Nagar_Store,17.6868,83.2185,18:31,18,42,9,2604.44,35,0.95,high
